Year,Year_Rank,Song,Artist,Genre,Peak,danceability,energy,valence,tempo,duration_min,loudness,acousticness
1975,50,Dance With Me,Orleans,Country,6,0.912,0.511,0.611,101.6,3.86,-6.4,0.026
1975,51,Poetry Man,Phoebe Snow,Pop,5,0.511,0.242,0.596,131.8,4.65,-15.7,0.41
1975,52,How Long,Ace,Hip-Hop/Rap,3,0.717,0.406,0.703,123.2,3.4,-14,0.587
1975,53,Listen To What The Man Said,Wings,Rock,1,0.502,0.54,0.531,113.2,4.02,-10.6,0.033
1975,54,The Way I Want To Touch You,Captain & Tennille,Electronic/Dance,4,0.665,0.586,0.61,111.3,2.73,-7.1,0.579
1975,55,"Don't Call Us, We'll Call You",Sugarloaf/Jerry Corbetta,Pop,9,0.724,0.452,0.811,98.4,3.16,-14.6,0.261
1975,56,Express,B.T. Express,Electronic/Dance,4,0.664,0.676,0.532,108.2,5.13,-11.3,0
1975,57,That's The Way Of The World,"Earth, Wind & Fire",Electronic/Dance,12,0.586,0.552,0.732,82,5.76,-11.2,0.593
1975,58,He Don't Love You (Like I Love You),Tony Orlando & Dawn,Country,1,0.637,0.55,0.805,119.3,3.67,-12.4,0.287
1975,59,Do It Any Way You Wanna,Peoples Choice,Pop,11,0.78,0.542,0.808,111.3,3.3,-11,0.011
1975,60,Bad Time,Grand Funk,Country,4,0.56,0.916,0.899,125,2.94,-3.7,0.228
1975,61,Low Rider,War,Rock,7,0.819,0.66,0.99,139.7,3.19,-10.9,0.1
1975,62,Pick Up The Pieces,AWB,R&B/Soul,1,0.511,0.644,0.731,93.4,2.83,-7.7,0.435
1975,63,Only Women,Alice Cooper,R&B/Soul,12,0.334,0.476,0.189,147.5,3.52,-8.5,0.535
1975,65,Bad Blood,Neil Sedaka,Hip-Hop/Rap,1,0.663,0.777,0.94,143,3.54,-5.5,0.016
1975,66,Feel Like Makin' Love,Bad Company,R&B/Soul,10,0.543,0.529,0.746,85.1,5.23,-9.7,0.326
1975,67,Lady Blue,Leon Russell,Country,14,0.62,0.403,0.358,82.9,3.53,-8.6,0.081
1975,68,How Sweet It Is (To Be Loved By You),James Taylor,Rock,5,0.764,0.567,0.79,108.8,3.57,-13.4,0.252
1975,71,Fire,Ohio Players,Electronic/Dance,1,0.62,0.446,0.868,88.6,2.6,-14.5,0.589
1975,72,Lyin' Eyes,Eagles,Rock,2,0.669,0.673,0.867,132.7,6.37,-9.8,0.203
1975,73,Lady,Styx,Country,6,0.408,0.523,0.428,170,3.22,-8,0.417
1975,74,"Get Down, Get Down (Get On The Floor)",Joe Simon,R&B/Soul,8,0.689,0.559,0.789,113.8,2.95,-9.2,0.196
1975,75,Killer Queen,Queen,Rock,12,0.568,0.642,0.604,117.3,2.99,-6.5,0.34
1975,76,Island Girl,Elton John,Rock,1,0.703,0.889,0.47,139.9,3.7,-8.4,0.113
1975,77,Shoeshine Boy,Eddie Kendricks,Electronic/Dance,18,0.641,0.661,0.941,167.2,3.26,-10.6,0.326
1975,79,Ain't No Way To Treat A Lady,Helen Reddy,Country,8,0.49,0.319,0.334,80.2,3.48,-14.1,0.732
1975,80,The Rockford Files,Mike Post,Pop,10,0.489,0.562,0.23,111.9,3.11,-11.5,0.067
1975,81,Blue Eyes Crying In The Rain,Willie Nelson,Country,21,0.64,0.133,0.376,117.6,2.31,-12.7,0.913
1975,83,Lonely People,America,Country,5,0.557,0.473,0.56,79.4,2.5,-9.3,0.261
1975,84,Can't Get It Out Of My Head,Electric Light Orchestra,Rock,9,0.226,0.382,0.33,169.1,4.36,-14.4,0.748
1975,85,Get Down Tonight,KC And The Sunshine Band,Electronic/Dance,1,0.669,0.754,0.906,112.7,5.29,-12.2,0.134
1975,86,Nights On Broadway,Bee Gees,Electronic/Dance,7,0.556,0.635,0.641,88.3,4.52,-9,0.215
1975,87,Long Tall Glasses (I Can Dance),Leo Sayer,Country,9,0.641,0.884,0.758,143,3.17,-7.2,0.247
1975,88,Someone Saved My Life Tonight,Elton John,Rock,4,0.457,0.428,0.151,130,6.75,-9.8,0.329
1975,89,"Black Superman - ""Muhammad Ali""",Johnny Wakelin & The Kinshasa Band,Pop,21,0.777,0.39,0.861,105,3.72,-15.9,0.121
1975,90,Misty,Ray Stevens,Country,14,0.553,0.487,0.524,93.7,6.02,-9.9,0.783
1975,91,"Fly, Robin, Fly",Silver Convention,Electronic/Dance,1,0.826,0.406,0.939,100.3,3.85,-14.2,0.007
1975,92,Only Yesterday,Carpenters,Rock,4,0.359,0.438,0.581,137.6,4.18,-14.4,0.027
1975,93,Third Rate Romance,Amazing Rhythm Aces,Country,14,0.825,0.532,0.778,116.2,3.36,-10.2,0.714
1975,94,Swearin' To God,Frankie Valli,R&B/Soul,6,0.667,0.785,0.73,108.9,4.09,-7.4,0.288
1975,95,Bad Luck (Part 1),Harold Melvin And The Blue Notes,Electronic/Dance,15,0.63,0.883,0.725,113.5,3.37,-8.1,0.365
1975,98,You're No Good,Linda Ronstadt,Country,1,0.706,0.401,0.763,110.3,2.28,-10,0.935
1975,99,What A Diff'rence A Day Makes,Esther Phillips,R&B/Soul,20,0.387,0.117,0.166,93.6,2.53,-17.8,0.925
1975,100,I Want'a Do Something Freaky To You,Leon Haywood,Electronic/Dance,15,0.574,0.441,0.911,92.2,5.05,-15.3,0.255
1976,1,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,Electronic/Dance,1,0.688,0.506,0.784,108.8,3.04,-13.3,0.316
1976,2,Love Is Alive,Gary Wright,Country,2,0.77,0.553,0.904,98.3,3.84,-13.6,0.061
1976,3,Play That Funky Music,Wild Cherry,Electronic/Dance,1,0.69,0.787,0.716,110.9,3.46,-10.4,0.043
1976,4,Sara Smile,Daryl Hall John Oates,Rock,4,0.592,0.397,0.205,150,3.09,-10.8,0.354
1976,5,Kiss And Say Goodbye,The Manhattans,Electronic/Dance,1,0.645,0.42,0.583,129.1,4.45,-10.1,0.555
1976,6,I'd Really Love To See You Tonight,England Dan & John Ford Coley,Country,2,0.62,0.556,0.592,119.2,2.65,-12,0.184
1976,7,"December, 1963 (Oh, What a Night)",The 4 Seasons,R&B/Soul,1,0.737,0.495,0.967,104.4,3.29,-13.5,0.059
1976,8,Get Closer,Seals & Crofts (Featuring Carolyn Willis),Country,6,0.786,0.576,0.946,118.5,2.55,-7.4,0.128
1976,9,"More, More, More Pt. 1",Andrea True Connection,Electronic/Dance,4,0.608,0.823,0.825,104.3,2.99,-9.4,0.002
1976,10,"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,Electronic/Dance,1,0.649,0.825,0.961,112.1,3.12,-12.2,0.006
1976,11,Bohemian Rhapsody,Queen,Rock,9,0.389,0.419,0.381,143,5.94,-7.1,0.417
1976,12,Misty Blue,Dorothy Moore,R&B/Soul,3,0.394,0.243,0.504,173.4,3.71,-14.7,0.658
1976,13,Lowdown,Boz Scaggs,Country,3,0.662,0.788,0.929,116.5,5.26,-5.5,0.081
1976,15,If You Leave Me Now,Chicago,Rock,1,0.429,0.564,0.276,104.2,3.92,-6.8,0.019
1976,16,Silly Love Songs,Wings,Pop,1,0.643,0.585,0.561,124.9,3.84,-6.7,0.586
1976,17,Get Up And Boogie (That's Right),Silver Convention,Electronic/Dance,2,0.801,0.545,0.966,105,2.83,-14.9,0.119
1976,18,Boogie Fever,The Sylvers,Electronic/Dance,1,0.917,0.823,0.969,132.6,3.52,-8.4,0.167
1976,19,Right Back Where We Started From,Maxine Nightingale,Pop,2,0.692,0.653,0.901,148,3.2,-5.7,0.49
1976,20,Sweet Love,Commodores,Electronic/Dance,5,0.453,0.72,0.586,87,4.44,-6.8,0.229
1976,22,You'll Never Find Another Love Like Mine,Lou Rawls,Electronic/Dance,2,0.691,0.718,0.934,110.6,4.44,-8.5,0.148
1976,23,Moonlight Feels Right,Starbuck,Rock,3,0.671,0.778,0.853,120.4,3.68,-8.1,0.468
1976,24,Don't Go Breaking My Heart,Elton John & Kiki Dee,Rock,1,0.541,0.703,0.238,94.9,3.6,-5.6,0.022
1976,25,Only Sixteen,Dr. Hook,Country,6,0.622,0.21,0.662,101.6,2.75,-16.3,0.938
1976,26,A Little Bit More,Dr. Hook,Country,11,0.303,0.421,0.472,180.8,2.9,-13.1,0.616
1976,27,Take It To The Limit,Eagles,Rock,4,0.435,0.423,0.451,91.1,4.78,-8.8,0.092
1976,28,Dream Weaver,Gary Wright,Country,2,0.266,0.389,0.148,140.2,4.27,-13.7,0.244
1976,29,You Should Be Dancing,Bee Gees,Electronic/Dance,1,0.683,0.725,0.961,123,4.27,-11,0.024
1976,30,Afternoon Delight,Starland Vocal Band,Rock,1,0.561,0.253,0.197,145.8,3.66,-15.3,0.988
1976,31,She's Gone,Daryl Hall John Oates,Rock,7,0.523,0.341,0.355,77.5,5.22,-14,0.313
1976,32,Turn The Beat Around,Vicki Sue Robinson,Electronic/Dance,10,0.662,0.941,0.798,131,4.21,-4,0.327
1976,33,Lonely Night (angel Face),Captain & Tennille,Electronic/Dance,3,0.602,0.691,0.639,122.2,3.3,-9,0.537
1976,34,Magic Man,Heart,Country,9,0.435,0.444,0.734,103.8,5.47,-12.8,0.159
1976,35,Love Hangover,Diana Ross,Electronic/Dance,1,0.52,0.665,0.88,112.5,7.81,-10.3,0.243
1976,36,Devil Woman,Cliff Richard,Rock,6,0.71,0.792,0.858,116.7,3.58,-6,0.079
1976,37,Golden Years,David Bowie,Rock,10,0.68,0.701,0.933,108.3,4.05,-10.4,0.316
1976,38,Disco Lady,Johnnie Taylor,R&B/Soul,1,0.719,0.79,0.846,103.8,4.45,-8,0.057
1976,39,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,Country,2,0.308,0.376,0.158,186,6.49,-15.2,0.116
1976,40,Sweet Thing,Rufus Featuring Chaka Khan,Electronic/Dance,5,0.621,0.888,0.651,103,3.8,-6.2,0.19
1976,41,Shannon,Henry Gross,Pop,6,0.558,0.36,0.509,87.8,3.89,-11.8,0.23
1976,42,All By Myself,Eric Carmen,Country,2,0.344,0.325,0.077,118.6,5.21,-10,0.348
1976,43,You Are The Woman,Firefall,Country,9,0.753,0.469,0.838,120.9,2.74,-11.6,0.535
1976,44,Rock'n Me,Steve Miller,R&B/Soul,1,0.694,0.578,0.907,122.4,3.12,-11.3,0.31
1976,45,Let Your Love Flow,Bellamy Brothers,Country,1,0.679,0.553,0.946,109.1,3.31,-14.7,0.061
1976,46,Love Hurts,Nazareth,R&B/Soul,8,0.477,0.347,0.139,80.1,3.89,-11.8,0.005
1976,47,Deep Purple,Donny & Marie Osmond,R&B/Soul,14,0.515,0.764,0.707,132.9,2.84,-4.7,0.466
1976,48,Show Me The Way,Peter Frampton,Country,6,0.701,0.738,0.616,130.2,4.05,-7.6,0.412
1976,50,Say You Love Me,Fleetwood Mac,Rock,11,0.482,0.276,0.432,72.1,5.74,-13.5,0.595
1976,51,Dream On,Aerosmith,Rock,6,0.307,0.433,0.224,160.9,4.45,-10.1,0.388
1976,52,Nadia's Theme (The Young And The Restless),"Barry DeVorzon and Perry Botkin, Jr.",Pop,8,0.452,0.269,0.039,79.1,2.65,-14.5,0.945
1976,53,(Don't Fear) The Reaper,Blue Oyster Cult,R&B/Soul,12,0.333,0.927,0.382,141.5,5.14,-8.6,0.003
1976,54,Fooled Around And Fell In Love,Elvin Bishop,Country,3,0.637,0.619,0.617,113.3,4.6,-11.4,0.052
1976,56,Love So Right,Bee Gees,Electronic/Dance,3,0.577,0.409,0.492,81,3.59,-13.2,0.383
1976,57,Still The One,Orleans,Country,5,0.565,0.615,0.591,143.9,3.9,-10.8,0.049
1976,58,The Rubberband Man,The Spinners,Electronic/Dance,2,0.801,0.446,0.925,97.9,3.55,-14.6,0.74
1976,59,I'll Be Good To You,The Brothers Johnson,Electronic/Dance,3,0.745,0.894,0.789,109.9,4.91,-6.3,0.237
1976,60,Rock And Roll Music,The Beach Boys,Rock,5,0.694,0.722,0.961,143.9,2.52,-5.5,0.297
1976,61,50 Ways To Leave Your Lover,Paul Simon,Rock,1,0.815,0.372,0.293,101.7,3.62,-12.8,0.166
1976,62,Shop Around,Captain & Tennille,Electronic/Dance,4,0.653,0.72,0.961,125.4,3.5,-8.1,0.31
1976,64,Let 'em In,Wings,Rock,3,0.754,0.368,0.629,88.1,5.17,-15.8,0.456
1976,65,Getaway,"Earth, Wind & Fire",Electronic/Dance,12,0.724,0.879,0.826,112.6,3.78,-9.4,0.124
1976,67,This Masquerade,George Benson,Electronic/Dance,10,0.469,0.296,0.539,180.7,3.28,-14.1,0.155
1976,68,Muskrat Love,Captain & Tennille,Electronic/Dance,4,0.402,0.279,0.534,180.6,3.11,-16.5,0.898
1976,69,I'm Easy,Keith Carradine,Pop,17,0.572,0.22,0.476,79.8,3.04,-19.3,0.829
1976,70,Summer,War,Rock,7,0.596,0.856,0.743,127.9,3.71,-3.6,0.021
1976,71,Let Her In,John Travolta,Pop,10,0.394,0.331,0.501,145.1,3.06,-12.7,0.786
1976,72,Welcome Back,John Sebastian,Rock,1,0.745,0.373,0.904,111.3,2.85,-13,0.412
1976,73,Rhiannon (will You Ever Win),Fleetwood Mac,Rock,11,0.684,0.638,0.81,130,3.78,-9,0.365
1976,74,Love To Love You Baby,Donna Summer,Electronic/Dance,2,0.622,0.425,0.417,96.2,16.81,-16.3,0.292
1976,75,Got To Get You Into My Life,The Beatles,Rock,7,0.392,0.697,0.713,135,3.37,-10.6,0.437
1976,76,The Best Disco In Town,The Ritchie Family,Electronic/Dance,17,0.53,0.936,0.658,121,6.68,-7.2,0.137
1976,77,More Than A Feeling,Boston,Rock,5,0.377,0.682,0.288,108.7,4.75,-8,0.001
1976,78,With Your Love,Jefferson Starship,Country,12,0.372,0.258,0.281,143.3,2.06,-12.2,0.933
1976,79,Fanny (Be Tender With My Love),Bee Gees,Electronic/Dance,12,0.432,0.543,0.553,95.4,4.06,-9.7,0.227
1976,80,That'll Be The Day,Linda Ronstadt,Country,11,0.66,0.439,0.901,125.1,2.53,-14.8,0.31
1976,81,You're My Best Friend,Queen,Rock,16,0.512,0.762,0.553,118.9,2.85,-7,0.155
1976,82,You Sexy Thing,Hot Chocolate,Electronic/Dance,3,0.791,0.734,0.962,105.9,4.08,-5.5,0.522
1976,83,Just To Be Close To You,Commodores,Electronic/Dance,7,0.46,0.315,0.327,99.4,6.36,-13.2,0.466
1976,85,Who'd She Coo?,Ohio Players,Electronic/Dance,18,0.645,0.848,0.385,110.7,7.17,-5.3,0.087
1976,86,I Only Want To Be With You,Bay City Rollers,Pop,12,0.635,0.962,0.968,132.8,3.62,-8,0.06
1976,87,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.",Pop,2,0.475,0.556,0.917,200,4.66,-8.4,0.312
1976,88,The Boys Are Back In Town,Thin Lizzy,R&B/Soul,12,0.445,0.706,0.768,80.8,4.45,-9.8,0.234
1976,89,Tonight's The Night (Gonna Be Alright),Rod Stewart,Rock,1,0.55,0.514,0.724,136.5,3.95,-12.6,0.336
1976,90,"Baby, I Love Your Way",Peter Frampton,Country,12,0.48,0.781,0.495,142.9,4.68,-5.7,0.445
1976,91,I Write The Songs,Barry Manilow,Electronic/Dance,1,0.397,0.381,0.423,148.6,3.99,-8.6,0.835
1976,92,Young Hearts Run Free,Candi Staton,Electronic/Dance,20,0.653,0.652,0.846,115.4,4.14,-9.3,0.13
1976,93,I Never Cry,Alice Cooper,R&B/Soul,13,0.553,0.284,0.374,136.1,3.74,-15.6,0.45
1976,94,Money Honey,Bay City Rollers,Pop,9,0.638,0.784,0.741,121.9,3.26,-7.9,0.024
1976,95,Tear The Roof Off The Sucker (Give Up The Funk),Parliament,R&B/Soul,15,0.717,0.665,0.774,105.7,5.8,-9.5,0.066
1976,96,Junk Food Junkie,Larry Groce,Pop,9,0.44,0.655,0.899,205.2,3.27,-8.4,0.627
1976,97,Tryin' To Get The Feeling Again,Barry Manilow,Electronic/Dance,10,0.268,0.598,0.319,139.5,3.83,-8.3,0.663
1976,98,Do You Feel Like We Do,Peter Frampton,Country,10,0.319,0.555,0.396,105.3,13.91,-9.4,0.06
1976,99,Take The Money And Run,Steve Miller,R&B/Soul,11,0.571,0.633,0.857,98.4,2.84,-12.9,0.05
1976,100,Happy Days,Pratt & McClain with Brother Love,Rock,5,0.72,0.624,0.887,120,2.67,-9.1,0.795
1977,1,I Just Want To Be Your Everything,Andy Gibb,Pop,1,0.648,0.656,0.831,97.1,3.76,-7.4,0.169
1977,2,Angel In Your Arms,Hot,R&B/Soul,6,0.615,0.389,0.723,81.3,2.94,-14.1,0.626
1977,3,Best Of My Love,The Emotions,Rock,1,0.559,0.393,0.669,90.1,4.58,-11.1,0.717
1977,4,Boogie Nights,Heatwave,Electronic/Dance,2,0.62,0.54,0.759,118.8,5.06,-14.6,0.349
1977,5,(your Love Has Lifted Me) Higher And Higher,Rita Coolidge,Country,2,0.656,0.646,0.75,117.6,4.03,-9.2,0.058
1977,6,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,Rock,1,0.335,0.303,0.186,114.2,3.08,-10.9,0.932
1977,7,Nobody Does It Better,Carly Simon,Rock,2,0.368,0.403,0.338,135.4,3.54,-12.7,0.703
1977,8,Don't Leave Me This Way,Thelma Houston,Electronic/Dance,1,0.64,0.926,0.901,132,4.52,-5.6,0.135
1977,9,Undercover Angel,Alan O'Day,Pop,1,0.672,0.527,0.797,103.1,3.62,-9.9,0.321
1977,10,You Light Up My Life,Debby Boone,Pop,1,0.333,0.367,0.068,78,3.6,-10.1,0.831
1977,11,I'm Your Boogie Man,KC And The Sunshine Band,Electronic/Dance,1,0.753,0.753,0.913,113.1,4.04,-13,0.014
1977,12,That's Rock 'N' Roll,Shaun Cassidy,Pop,3,0.788,0.798,0.969,129.6,2.94,-12,0.06
1977,13,On And On,Stephen Bishop,Country,11,0.859,0.875,0.881,106.6,4.27,-7.3,0.429
1977,14,Don't It Make My Brown Eyes Blue,Crystal Gayle,Country,2,0.736,0.321,0.342,84.9,2.63,-13.5,0.799
1977,15,Swayin' To The Music (slow Dancin'),Johnny Rivers,Rock,10,0.334,0.264,0.505,172.8,4.05,-19.3,0.378
1977,16,Telephone Line,Electric Light Orchestra,Rock,7,0.467,0.367,0.205,70.9,4.67,-8.2,0.771
1977,17,I Like Dreamin',Kenny Nolan,Pop,3,0.626,0.181,0.253,123.9,3.69,-14.2,0.953
1977,18,Do You Wanna Make Love,Peter Mccann,Pop,5,0.694,0.413,0.542,110,3.53,-9.1,0.348
1977,19,Dancing Queen,ABBA,Pop,1,0.539,0.884,0.752,100.8,3.84,-6.5,0.382
1977,20,Margaritaville,Jimmy Buffett,Rock,8,0.804,0.542,0.874,125,4.18,-13.7,0.736
1977,21,I Feel Love,Donna Summer,Electronic/Dance,6,0.692,0.79,0.96,128.1,8.25,-14.1,0.074
1977,22,Whatcha Gonna Do?,Pablo Cruise,Country,6,0.737,0.536,0.963,110.2,4.28,-14.3,0.059
1977,24,Hotel California,Eagles,Rock,1,0.579,0.508,0.609,147.1,6.52,-9.5,0.006
1977,25,Cold As Ice,Foreigner,Rock,6,0.516,0.486,0.471,132.5,3.34,-11.8,0.099
1977,26,Gonna Fly Now,Bill Conti,Pop,1,0.438,0.812,0.465,95.6,2.84,-3.7,0.499
1977,28,Southern Nights,Glen Campbell,Country,1,0.697,0.813,0.85,95.3,3,-8.9,0.099
1977,29,Feels Like The First Time,Foreigner,Rock,4,0.499,0.802,0.504,107.7,3.87,-4.5,0.014
1977,30,Couldn't Get It Right,Climax Blues Band,Country,3,0.727,0.641,0.652,102.6,3.32,-11.1,0.023
1977,31,Fly Like An Eagle,Steve Miller,R&B/Soul,2,0.528,0.737,0.632,99.4,4.71,-12.7,0.626
1977,32,When I Need You,Leo Sayer,Country,1,0.597,0.342,0.11,109.6,4.22,-8.2,0.389
1977,33,Easy,Commodores,Electronic/Dance,4,0.598,0.353,0.342,132.5,4.27,-15.1,0.147
1977,34,Keep It Comin' Love,KC And The Sunshine Band,Electronic/Dance,2,0.773,0.721,0.971,110.4,4.52,-12.6,0.232
1977,35,Right Time Of The Night,Jennifer Warnes,Pop,6,0.563,0.478,0.749,93.7,2.89,-10.1,0.551
1977,36,I've Got Love On My Mind,Natalie Cole,R&B/Soul,5,0.375,0.48,0.409,205.5,4.34,-8.3,0.673
1977,38,Don't Give Up On Us,David Soul,Rock,1,0.256,0.335,0.415,198.7,3.65,-13.6,0.74
1977,39,So In To You,Atlanta Rhythm Section,Country,7,0.536,0.65,0.762,83.5,6.74,-7,0.032
1977,40,Torn Between Two Lovers,Mary Macgregor,Rock,1,0.55,0.376,0.495,132.2,3.82,-11.4,0.728
1977,41,Rich Girl,Daryl Hall John Oates,Rock,1,0.597,0.643,0.823,168,2.38,-6.3,0.5
1977,42,I'm In You,Peter Frampton,Country,2,0.329,0.499,0.164,98.5,4.17,-7.2,0.173
1977,43,Lucille,Kenny Rogers,Country,5,0.646,0.362,0.387,142.5,3.68,-12,0.724
1977,44,The Things We Do For Love,10cc,Rock,5,0.637,0.528,0.781,106.9,3.46,-9.8,0.163
1977,45,Lonely Boy,Andrew Gold,Rock,7,0.588,0.598,0.866,123.7,4.41,-13.3,0.039
1977,46,Looks Like We Made It,Barry Manilow,Electronic/Dance,1,0.297,0.481,0.456,139.9,3.57,-7.7,0.574
1977,47,Handy Man,James Taylor,Rock,4,0.443,0.936,0.942,146.9,2.24,-3.2,0.036
1977,48,It's Ecstasy When You Lay Down Next To Me,Barry White,Electronic/Dance,4,0.882,0.399,0.794,103.2,6.96,-10.1,0.016
1977,49,Just A Song Before I Go,"Crosby, Stills & Nash",Pop,7,0.671,0.233,0.486,108.1,2.23,-18,0.874
1977,50,You And Me,Alice Cooper,Rock,9,0.613,0.317,0.473,113.1,5.11,-16.1,0.369
1977,51,Don't Stop,Fleetwood Mac,Rock,3,0.566,0.957,0.887,150,2.83,-3.5,0.003
1977,52,Dreams,Fleetwood Mac,Rock,1,0.691,0.498,0.337,97.8,4.86,-9.9,0.057
1977,53,Barracuda,Heart,Country,11,0.547,0.691,0.667,137.1,4.37,-13.6,0.015
1977,54,Da Doo Ron Ron,Shaun Cassidy,Pop,1,0.567,0.585,0.876,143.6,2.83,-11.6,0.107
1977,55,My Heart Belongs To Me,Barbra Streisand,Rock,4,0.274,0.209,0.297,139.3,3.35,-15.7,0.743
1977,56,Sir Duke,Stevie Wonder,R&B/Soul,1,0.588,0.568,0.952,106.9,3.88,-9.8,0.16
1977,57,Strawberry Letter 23,The Brothers Johnson,Electronic/Dance,5,0.812,0.834,0.817,106.4,3.28,-7.7,0.066
1977,58,Heard It In A Love Song,The Marshall Tucker Band,Country,14,0.555,0.797,0.683,152.9,4.97,-7.5,0.168
1977,59,You're My World,Helen Reddy,Country,18,0.388,0.368,0.466,95.7,2.99,-8.4,0.808
1977,60,Way Down,Elvis Presley,Rock,18,0.462,0.87,0.507,148.3,2.62,-6.6,0.501
1977,61,Carry On Wayward Son,Kansas,Rock,11,0.483,0.786,0.793,126.7,5.38,-5.7,0.003
1977,62,Blue Bayou,Linda Ronstadt,Country,3,0.732,0.161,0.5,95.2,3.99,-12.8,0.739
1977,63,How Deep Is Your Love,Bee Gees,R&B/Soul,1,0.633,0.357,0.674,104.9,4.09,-9.4,0.105
1977,64,Night Moves,Bob Seger,Rock,4,0.705,0.743,0.374,118.6,5.41,-6.6,0.432
1977,65,Jet Airliner,The Steve Miller Band,Pop,8,0.742,0.897,0.888,123,3.9,-5.4,0.097
1977,66,It Was Almost Like A Song,Ronnie Milsap,Country,16,0.327,0.281,0.151,147.7,3.66,-10.7,0.323
1977,67,Just Remember I Love You,Firefall,Country,11,0.543,0.759,0.697,116,3.61,-8.8,0.058
1977,68,We're All Alone,Rita Coolidge,Country,7,0.482,0.276,0.168,65.7,4.14,-11.2,0.356
1977,69,Help Is On Its Way,Little River Band,Country,14,0.628,0.555,0.607,106.1,4.13,-8.7,0.105
1977,70,Blinded By The Light,Manfred Mann's Earth Band,R&B/Soul,1,0.456,0.696,0.508,142.2,7.14,-10,0.291
1977,72,"Baby, What A Big Surprise",Chicago,Rock,4,0.42,0.451,0.396,74.4,3.06,-4.4,0.053
1977,73,Ariel,Dean Friedman,Rock,26,0.675,0.564,0.719,124.5,4.39,-9.4,0.329
1977,74,New Kid In Town,Eagles,Rock,1,0.649,0.425,0.651,107.4,5.08,-9.8,0.378
1977,75,You Made Me Believe In Magic,Bay City Rollers,Pop,10,0.64,0.857,0.887,126.4,2.71,-7.1,0.1
1977,76,I Go Crazy,Paul Davis,Country,23,0.534,0.457,0.271,140.8,3.9,-8.7,0.259
1977,77,Float On,The Floaters,R&B/Soul,2,0.649,0.888,0.553,101,3.47,-4.8,0.013
1977,78,Brick House,Commodores,Electronic/Dance,5,0.845,0.783,0.577,107.9,3.48,-10.5,0.087
1977,79,Lido Shuffle,Boz Scaggs,Country,11,0.593,0.783,0.646,141.3,3.69,-4.7,0.016
1977,80,Devil's Gun,C.J. & Company,Pop,36,0.739,0.803,0.82,125.4,3.59,-5.1,0.078
1977,81,I Wish,Stevie Wonder,Hip-Hop/Rap,1,0.736,0.666,0.224,89.8,3.78,-4.9,0.059
1977,82,We Just Disagree,Dave Mason,Country,12,0.624,0.388,0.445,85.9,3,-8.5,0.336
1977,83,Give A Little Bit,Supertramp,Rock,15,0.557,0.951,0.528,94,3.57,-3,0.002
1977,84,Enjoy Yourself,The Jacksons,Electronic/Dance,6,0.71,0.87,0.754,101.3,3.64,-6.5,0.013
1977,85,High School Dance,The Sylvers,Electronic/Dance,17,0.892,0.974,0.941,136.2,3.83,-3.7,0.087
1977,86,Car Wash,Rose Royce,Electronic/Dance,1,0.649,0.443,0.798,117.7,5.13,-15.7,0.194
1977,87,Love's Grown Deep,Kenny Nolan,Pop,20,0.479,0.388,0.423,130.9,3.99,-12.5,0.774
1977,88,Ain't Gonna Bump No More (with No Big Fat Woman),Joe Tex,Pop,12,0.745,0.835,0.936,113.9,6.73,-11,0.014
1977,89,I Wanna Get Next To You,Rose Royce,Electronic/Dance,10,0.645,0.49,0.547,131.9,3.84,-9.3,0.197
1977,90,Weekend In New England,Barry Manilow,Electronic/Dance,10,0.245,0.397,0.244,80.4,3.78,-7,0.568
1977,91,Go Your Own Way,Fleetwood Mac,Rock,10,0.586,0.941,0.831,135.4,3.73,-5.1,0.017
1977,92,Dusic,Brick,Rock,18,0.803,0.911,0.951,110.4,5.69,-6,0.051
1977,93,It's So Easy,Linda Ronstadt,Country,5,0.623,0.764,0.894,119.7,2.42,-4.7,0.023
1977,94,Don't Worry Baby,B.J. Thomas,Country,17,0.547,0.317,0.553,118.3,3.04,-16.3,0.377
1977,95,Year Of The Cat,Al Stewart,Rock,8,0.54,0.634,0.546,116.5,6.67,-9.2,0.016
1977,96,"Knowing Me, Knowing You",ABBA,Pop,14,0.55,0.741,0.903,107.3,4.06,-7.1,0.043
1977,97,How Much Love,Leo Sayer,Country,17,0.731,0.918,0.851,120.4,3.65,-6.6,0.008
1977,98,"Signed, Sealed, Delivered (I'm Yours)",Peter Frampton,Country,18,0.663,0.816,0.441,109.9,3.9,-6.8,0.013
1977,100,Hot Line,The Sylvers,Electronic/Dance,5,0.831,0.967,0.966,132.8,3.06,-3.2,0.24
1978,1,Hot Child In The City,Nick Gilder,Rock,1,0.731,0.664,0.818,110.8,3.58,-7,0.035
1978,2,Stayin' Alive,Bee Gees,R&B/Soul,1,0.703,0.826,0.945,103.6,4.76,-7.2,0.032
1978,3,Shadow Dancing,Andy Gibb,R&B/Soul,1,0.742,0.6,0.954,101.9,4.6,-9.6,0.142
1978,4,Kiss You All Over,Exile,Country,1,0.741,0.267,0.497,102.4,3.57,-17.2,0.253
